Year,Industry,Age group,Characteristics,Male Participation Rate (%),Female Participation Rate (%),Difference (%)
2004,"Total, all industries",55 years and over,Full-time employment,63.847721378288256,36.152278621711744,27.69544275657651
2004,"Total, all industries",55 years and over,Part-time employment,38.108912997234626,61.88045096787916,-23.771537970644538
2004,Transportation and warehousing [48-49],15 to 24 years,Employment,77.88719785138764,40.82363473589974,37.0635631154879
2004,Transportation and warehousing [48-49],15 to 24 years,Full-time employment,78.16901408450704,39.201877934272304,38.96713615023474
2004,Transportation and warehousing [48-49],15 to 24 years,Part-time employment,93.06122448979592,52.244897959183675,40.816326530612244
2004,Transportation and warehousing [48-49],15 years and over,Employment,75.55583157371754,24.437958017637563,51.11787355607998
2004,Transportation and warehousing [48-49],15 years and over,Full-time employment,79.06731377927832,20.93972005345713,58.12759372582119
2004,Transportation and warehousing [48-49],15 years and over,Part-time employment,54.0084835630965,55.81654294803818,-1.8080593849416857
2004,Transportation and warehousing [48-49],25 to 54 years,Employment,73.90846496557309,26.059133252328877,47.84933171324421
2004,Transportation and warehousing [48-49],25 to 54 years,Full-time employment,77.95549995532124,22.008757036904655,55.94674291841659
2004,Transportation and warehousing [48-49],25 to 54 years,Part-time employment,38.32416256395405,65.24761077324067,-26.92344820928662
2004,Transportation and warehousing [48-49],55 years and over,Employment,82.17259651778956,24.096328538985617,58.07626797880394
2004,Transportation and warehousing [48-49],55 years and over,Full-time employment,84.97932935231971,23.24299494717501,61.7363344051447
2004,Transportation and warehousing [48-49],55 years and over,Part-time employment,130.13100436681225,89.08296943231441,41.048034934497835
2004,Utilities [22],15 to 24 years,Employment,68.80733944954129,52.293577981651374,16.513761467889914
2004,Utilities [22],15 to 24 years,Full-time employment,69.56521739130434,55.43478260869564,14.130434782608702
2004,Utilities [22],15 years and over,Employment,73.29545454545455,32.5,40.79545454545455
2004,Utilities [22],15 years and over,Full-time employment,73.97207137315748,31.717093354021202,42.254978019136274
2004,Utilities [22],15 years and over,Part-time employment,56.603773584905646,64.1509433962264,-7.5471698113207495
2004,Utilities [22],25 to 54 years,Employment,72.89887640449439,32.95880149812734,39.940074906367045
2004,Utilities [22],25 to 54 years,Full-time employment,73.61682670324645,35.77389117512574,37.842935528120705
2004,Utilities [22],25 to 54 years,Part-time employment,,,
2004,Utilities [22],55 years and over,Employment,97.71359807460891,92.4187725631769,5.294825511432009
2004,Utilities [22],55 years and over,Full-time employment,110.03717472118961,92.19330855018588,17.84386617100374
2004,"Wholesale and retail trade [41, 44-45]",15 to 24 years,Employment,47.21403301886793,52.79333726415095,-5.579304245283019
2004,"Wholesale and retail trade [41, 44-45]",15 to 24 years,Full-time employment,54.04411764705882,45.955882352941174,8.088235294117645
2004,"Wholesale and retail trade [41, 44-45]",15 to 24 years,Part-time employment,42.26069246435845,57.73930753564155,-15.478615071283102
2004,"Wholesale and retail trade [41, 44-45]",15 years and over,Employment,51.60355100571841,48.39844843443836,3.205102571280051
2004,"Wholesale and retail trade [41, 44-45]",15 years and over,Full-time employment,58.658879277095146,41.343875695630615,17.31500358146453
2004,"Wholesale and retail trade [41, 44-45]",15 years and over,Part-time employment,32.905671380667734,67.05788015745736,-34.15220877678963
2004,"Wholesale and retail trade [41, 44-45]",25 to 54 years,Employment,52.97186267157902,47.03139773727625,5.940464934302767
2004,"Wholesale and retail trade [41, 44-45]",25 to 54 years,Full-time employment,58.997531801784696,41.006265426238855,17.99126637554584
2004,"Wholesale and retail trade [41, 44-45]",25 to 54 years,Part-time employment,19.924166730715037,83.60617938667282,-63.682012655957784
2004,"Wholesale and retail trade [41, 44-45]",55 years and over,Employment,54.68398268398269,45.350649350649356,9.333333333333336
2004,"Wholesale and retail trade [41, 44-45]",55 years and over,Full-time employment,62.80272748648014,37.19727251351986,25.605454972960274
2004,"Wholesale and retail trade [41, 44-45]",55 years and over,Part-time employment,38.65558471857685,67.91338582677164,-29.257801108194798
2004,"Durables [321, 327, 331-339]",15 to 24 years,Employment,81.61127167630056,25.08580202312139,56.52546965317917
2004,"Durables [321, 327, 331-339]",15 to 24 years,Full-time employment,82.76569552728765,30.467788264259333,52.297907263028314
2004,"Durables [321, 327, 331-339]",15 to 24 years,Part-time employment,73.33333333333334,46.34920634920635,26.984126984126995
2004,"Durables [321, 327, 331-339]",15 years and over,Employment,77.81784728610857,22.182152713891444,55.63569457221713
2004,"Durables [321, 327, 331-339]",15 years and over,Full-time employment,78.51635203403349,21.472252820298547,57.04409921373494
2004,"Durables [321, 327, 331-339]",15 years and over,Part-time employment,106.17577197149643,58.11559778305622,48.060174188440214
2004,"Durables [321, 327, 331-339]",25 to 54 years,Employment,76.78211557388575,25.524206776960206,51.25790879692554
2004,"Durables [321, 327, 331-339]",25 to 54 years,Full-time employment,77.46378192908882,24.763629431948146,52.70015249714068
2004,"Durables [321, 327, 331-339]",25 to 54 years,Part-time employment,51.86304128902316,74.77341389728097,-22.910372608257816
2004,"Durables [321, 327, 331-339]",55 years and over,Employment,89.67741935483872,33.213859020310636,56.46356033452808
2004,"Durables [321, 327, 331-339]",55 years and over,Full-time employment,82.6551724137931,33.58620689655172,49.068965517241374
2004,"Durables [321, 327, 331-339]",55 years and over,Part-time employment,89.99999999999999,64.44444444444444,25.555555555555543
2004,Finance and insurance [52],15 to 24 years,Employment,47.99999999999999,69.46874999999999,-21.468749999999993
2004,Finance and insurance [52],15 to 24 years,Full-time employment,41.186498465734736,63.84248210023865,-22.65598363450391
2004,Finance and insurance [52],15 to 24 years,Part-time employment,88.66279069767441,85.27131782945737,3.3914728682170363
2004,Finance and insurance [52],15 years and over,Employment,35.97393943880951,64.04827126675056,-28.07433182794105
2004,Finance and insurance [52],15 years and over,Full-time employment,37.81435374718022,62.18564625281978,-24.37129250563956
2004,Finance and insurance [52],15 years and over,Part-time employment,40.104166666666664,78.32031249999997,-38.21614583333331
2004,Finance and insurance [52],25 to 54 years,Employment,34.59504592262733,65.41423137582336,-30.819185453196035
2004,Finance and insurance [52],25 to 54 years,Full-time employment,36.78556951763275,63.224564248074586,-26.438994730441834
2004,Finance and insurance [52],25 to 54 years,Part-time employment,49.5049504950495,89.21892189218923,-39.71397139713973
2004,Finance and insurance [52],55 years and over,Employment,60.35925196850393,61.279527559055104,-0.9202755905511708
2004,Finance and insurance [52],55 years and over,Full-time employment,64.1593799682035,58.32273449920508,5.836645468998412
2004,Finance and insurance [52],55 years and over,Part-time employment,75.90361445783131,124.49799196787149,-48.594377510040175
2004,"Fishing, hunting and trapping [114]",15 to 24 years,Employment,90.0,,
2004,"Fishing, hunting and trapping [114]",15 to 24 years,Full-time employment,96.2962962962963,,
2004,"Fishing, hunting and trapping [114]",15 years and over,Employment,83.5564053537285,24.760994263862337,58.79541108986616
2004,"Fishing, hunting and trapping [114]",15 years and over,Full-time employment,96.03658536585364,23.11991869918699,72.91666666666666
2004,"Fishing, hunting and trapping [114]",15 years and over,Part-time employment,,,
2004,"Fishing, hunting and trapping [114]",25 to 54 years,Employment,83.15508021390374,22.45989304812834,60.69518716577541
2004,"Fishing, hunting and trapping [114]",25 to 54 years,Full-time employment,96.33802816901408,24.788732394366196,71.54929577464789
2004,"Fishing, hunting and trapping [114]",55 years and over,Employment,84.41558441558442,,
2004,"Fishing, hunting and trapping [114]",55 years and over,Full-time employment,87.50000000000001,,
2004,"Forestry and logging and support activities for forestry [113, 1153]",15 to 24 years,Employment,84.25925925925925,,
2004,"Forestry and logging and support activities for forestry [113, 1153]",15 to 24 years,Full-time employment,107.86516853932584,,
2004,"Forestry and logging and support activities for forestry [113, 1153]",15 years and over,Employment,94.6261355695318,23.57325879338458,71.05287677614722
2004,"Forestry and logging and support activities for forestry [113, 1153]",15 years and over,Full-time employment,97.65893792071803,32.086761406133135,65.5721765145849
2004,"Forestry and logging and support activities for forestry [113, 1153]",15 years and over,Part-time employment,71.87499999999999,78.125,-6.250000000000014
2004,"Forestry and logging and support activities for forestry [113, 1153]",25 to 54 years,Employment,84.57943925233647,26.355140186915893,58.22429906542058
2004,"Forestry and logging and support activities for forestry [113, 1153]",25 to 54 years,Full-time employment,87.79527559055119,32.480314960629926,55.31496062992126
2004,"Forestry and logging and support activities for forestry [113, 1153]",25 to 54 years,Part-time employment,,75.00000000000001,
2004,"Forestry and logging and support activities for forestry [113, 1153]",55 years and over,Employment,96.71361502347418,,
2004,"Forestry and logging and support activities for forestry [113, 1153]",55 years and over,Full-time employment,97.3821989528796,,
2004,"Mining, quarrying, and oil and gas extraction [21, 2100]",15 to 24 years,Employment,103.19410319410318,41.27764127764127,61.916461916461905
2004,"Mining, quarrying, and oil and gas extraction [21, 2100]",15 to 24 years,Full-time employment,107.65171503957785,35.88390501319261,71.76781002638523
2004,"Mining, quarrying, and oil and gas extraction [21, 2100]",15 to 24 years,Part-time employment,,,
2004,"Mining, quarrying, and oil and gas extraction [21, 2100]",15 years and over,Employment,83.0117899249732,24.00091869545246,59.010871229520745
2004,"Mining, quarrying, and oil and gas extraction [21, 2100]",15 years and over,Full-time employment,84.86366165831942,24.4852531997774,60.37840845854201
2004,"Mining, quarrying, and oil and gas extraction [21, 2100]",15 years and over,Part-time employment,48.75,95.0,-46.25
2004,"Mining, quarrying, and oil and gas extraction [21, 2100]",25 to 54 years,Employment,82.79903481558082,32.40261978628059,50.396415029300236
2004,"Mining, quarrying, and oil and gas extraction [21, 2100]",25 to 54 years,Full-time employment,84.26449787835926,29.49080622347949,54.77369165487978
2004,"Mining, quarrying, and oil and gas extraction [21, 2100]",25 to 54 years,Part-time employment,,77.77777777777779,
